X Y
1.4295394602484106 7.759032167289684
1.5254698279027363 8.137995763786295
1.6221691842687775 8.45627760610224
1.7170949108725506 8.722949197816153
1.8084486421543142 8.945823021708827
1.89501426669952 9.13161162276633
2.272599114369645 3.1242904988057942
2.05668086716643 4.164742959410139
1.9147684554678708 5.057764280811961
1.8298637583801685 5.822508900471451
1.7882845506420013 6.475938015065527
1.7790793886483223 7.033015930780017
1.7935381175822747 7.506900365617081
1.8247834145696167 7.909123786071229
1.8674308538270235 8.24976388157776
0.0 1.3199622210524415
0.05279848884209766 2.7219678878945754
0.15375743103156603 3.9115607651567053
0.28715624698309933 4.918676353141937
-1.2214246024202837 2.748154734497339
-0.9282847226773476 3.9847885084195496
1.2549834907590762 1.1549952141245814
1.112935775710198 2.5315465923755314
1.0472572730486895 3.7072971724907937
1.0384605689910178 4.709312305695227
1.071063975870174 5.561377037081302
1.1328594609729 6.2843279224843
1.214303658726337 6.896364355672739
-1.5501940007296449 3.39648999975506
-1.1818053006299958 4.549024259820987
-0.8225735351426569 5.513942832873039
-0.4786297915563368 6.3197543493477895
-0.1540451488489747 6.990936388607874
0.14869907902268648 7.548457736270652
2.09126330430238 2.290291617250855
0.32759215718488255 1.5333984472588238
0.3397892714975031 2.890284993882605
0.40443228052818186 4.043150673940314
0.5054934654065671 5.02050078162814
0.6304894768607077 5.847205925767657
0.7698042923623077 6.544905457828079
0.9161298668210848 7.132377467459374
1.064005485496297 7.6258756526676255
1.2094396887785575 8.03943408534763
1.349601098875679 8.385141384994343
1.482566589444101 8.673386133290164
1.6071170463590922 8.913075549718874
1.7225725113939834 9.11182953540668
1.828659816101153 9.276152204639917
1.9254069318715765 9.411582981299883
2.346432194983231 3.199385717798582
0.5438631717361184 1.8179249429672995
0.5350006936943926 3.12348167465276
0.5796898566263441 4.23355939570707
1.0984431523040281 1.6067736176925465
0.9979476241661258 2.9218198489465035
0.965128274499067 4.043628966637883
0.9821041919897222 4.998479490662238
1.0347277428177533 5.809423399383313
1.1118955173704228 6.496620779763106
1.2049760209553835 7.077651842103823
1.3073356914962289 7.567805024950035
1.413947538769796 7.98034084354768
1.5210690416962336 8.326731815464736
-1.8607364636815846 3.7817268789923757
-1.430356918969652 4.888897305690783
0.0 0.7822235689105252
0.03128894275642101 2.2648900335739466
0.11719120268591572 3.523904970827598
0.9691147114288401 1.3162069056969616
0.8763957809423926 2.680011281385264
0.8521368650564443 3.8429537579397786
0.8780344856155687 4.832425219646554
-1.0808236599849903 2.865081480013823
-0.8040968517866888 4.0785522044111495
-0.5203402358422395 5.098933247820945
-1.4297906916018936 2.602087060276893
0.0 0.4163339296443029
0.016653357185772117 1.9538838401976575
0.09231070721581261 3.2601351298805783
0.8989912302841901 1.24643321504745
0.8139998743434596 2.623508583578965
0.7968402365350992 3.797422301068382
0.8292110930975696 4.79593534644672
0.8966668429908029 5.6433766007558095
0.9879018805724148 6.361003436922806
-1.4562805174854465 3.2266381886546727
-1.1087729123164425 4.400893681055889
-0.7664212282267405 5.385110545390163
-0.4360536221771229 6.208000812710708
-0.12232554634212611 6.894242835691186
1.9487368259448512 2.0628136385169316
1.7389388475938008 3.275442119701598
1.6091157052427947 4.314568247842606
1.5403310793700795 5.203018382456504
1.5174021527628276 5.960952381913225
1.5282299251249325 6.606113438515727
1.5632399738968217 7.154067225733371
1.614916666841633 7.618427542917493
1.677416268532088 8.011066744806204
1.746246498044523 8.34231008234399
-1.819751321800533 3.8369449126659183
-1.3933108270238164 4.934193228638052
-0.9869464738247218 5.8497966774232975
-0.6049126356540816 6.611805034762792
-0.24970353891545766 7.244230784974537
0.07752122332084246 7.767584308784974
0.37659641217411505 8.199345813534393
0.6480807828893735 8.55438008501727
-2.0945226655266156 3.6310221987683553
-1.6351033777468889 4.770149775574167
-1.1990318800618889 5.720031444347917
-0.7903758402786889 6.509988002898206
-0.4114199441209573 7.165104836074622
-0.06310275905982882 7.706795908428267
2.1673682682188895 2.273224300667229
1.9331920000127454 3.445545924838389
-0.509203540455432 2.8026542634673772
0.0 0.4484246821547804
0.017936987286191215 1.9811609798315635
0.5520345262599091 0.920142251853985
0.5060350373950822 2.360039533025491
0.5245313631068395 3.585792201575864
0.5892833467038481 4.626942116815211
0.6859685293708793 5.509329465424775
-1.2952319551362657 2.969825244148753
-0.9821541520998757 4.176160735731891
-0.6677845998556187 5.189022791456102
-0.3600559982190318 6.0373807567319115
-0.06455236821690055 6.746175883150885
0.21497752234166992 7.336831595406927
0.4762041578066965 7.827707755202221
0.7178818443437809 8.23450342560962
0.9395797047165986 8.570612637994426
1.141467254528886 8.847437554106598
-2.0720403131619385 3.8089737304450955
-1.6088753169698438 4.920509283404808
-1.1707236480881749 5.846787903572881
-0.7612435847320334 6.616598663960476
-1.8725643695761303 2.880565681582937
-1.4764570868763933 4.123383404128542
-1.3673711024486996 2.1675592189267086
-1.0755630683243265 3.49712018018565
-0.7743438008682515 4.615574675890776
-0.47356924370238274 5.554212226541889
-0.18036536808534978 6.3400231623087
-1.6844790958173321 2.9533210610482836
-1.3136743890028009 4.177702065723734
-0.9495151480234313 5.203593731425286
-0.5989441265629052 6.061035277632431
-0.26666109647317215 6.775837751050082
0.04437157803980693 7.370128532251497
0.3325209826238958 7.86283438929218
0.5971562108019987 8.270108391593398
0.8383871148454347 8.605705884422308
1.0568572829955118 8.881314517165144
1.2535812712327907 9.106843048270552
1.4298178024786943 9.290673340180657
1.5869720657141164 9.439879627054411
1.7265214409391754 9.560418800367685
1.8499599768130066 9.657295122674965
1.9587577851980542 9.7347024552012
2.054332215626394 9.796146775513098
2.138028254302959 9.844551470561077
2.2111060749799583 9.882347619804797
2.4353914222983493 3.38665100824794
2.2055487492835146 4.381237700118815
-0.698012052174189 3.0711485063613475
-0.4704643040936068 4.238396712494113
-0.2303587899798012 5.22145577778374
0.013053259628518582 6.047451762715372
0.2529933411928557 6.739811867922926
0.4846368147308444 7.318720354086773
0.7046901066846887 7.801526828384523
0.9110476638173662 8.203110199859458
1.1025149222391395 8.536201763327844
1.2785857544363823 8.8116709019391
1.4392647273484889 9.038776836470781
1.5849260917050467 9.225389721906224
1.7162027668255386 9.378184219952088
1.8338997205997911 9.502808476286253
1.9389271015612723 9.604031216019324
-2.10926269585277 4.158840100883344
-1.6265196874395205 5.219384593584953
-1.1737663505801943 6.101537692044792
